algorithm,board_size,elapsed_time,steps,path_found,total_cost
AStar,"(10, 10)",0.04295945167541504,38,True,20.0
AStar,"(10, 10)",0.06060314178466797,51,True,33.0
AStar,"(10, 10)",0.035336971282958984,33,True,25.0
AStar,"(10, 10)",0.06956338882446289,62,True,inf
AStar,"(10, 10)",0.05458378791809082,50,True,31.0
AStar,"(10, 10)",0.07329225540161133,63,True,inf
AStar,"(10, 10)",0.03771710395812988,34,True,20.0
AStar,"(10, 10)",0.10897493362426758,74,True,26.0
AStar,"(10, 10)",0.07457089424133301,65,True,32.0
AStar,"(10, 10)",0.06314301490783691,56,True,35.0
AStar,"(10, 10)",0.0670478343963623,58,True,37.0
AStar,"(10, 10)",0.05359458923339844,47,True,29.0
AStar,"(10, 10)",0.04595303535461426,42,True,30.0
AStar,"(10, 10)",0.052539825439453125,45,True,34.0
AStar,"(10, 10)",0.07786417007446289,72,True,35.0
AStar,"(10, 10)",0.04025983810424805,37,True,47.0
AStar,"(10, 10)",0.06542348861694336,56,True,45.0
AStar,"(10, 10)",0.047440290451049805,47,True,33.0
AStar,"(10, 10)",0.06953811645507812,62,True,36.0
AStar,"(10, 10)",0.043209075927734375,40,True,inf
AStar,"(10, 10)",0.03977394104003906,40,True,29.0
AStar,"(10, 10)",0.05895590782165527,52,True,35.0
AStar,"(10, 10)",0.046300411224365234,43,True,28.0
AStar,"(10, 10)",0.08100414276123047,70,True,29.0
AStar,"(10, 10)",0.04258584976196289,33,True,24.0
AStar,"(10, 10)",0.09474325180053711,74,True,40.0
AStar,"(10, 10)",0.0560150146484375,51,True,35.0
AStar,"(10, 10)",0.07014250755310059,61,True,23.0
AStar,"(10, 10)",0.045043230056762695,42,True,42.0
AStar,"(10, 10)",0.07729792594909668,67,True,33.0
