algorithm,board_size,elapsed_time,steps,path_found,total_cost
AStar,"(25, 25)",0.5807900428771973,322,True,78.0
AStar,"(25, 25)",0.8242855072021484,455,True,76.0
AStar,"(25, 25)",0.5076055526733398,282,True,83.0
AStar,"(25, 25)",0.6901466846466064,384,True,81.0
AStar,"(25, 25)",0.6394593715667725,349,True,101.0
AStar,"(25, 25)",0.7515747547149658,410,True,72.0
AStar,"(25, 25)",0.863910436630249,475,True,88.0
AStar,"(25, 25)",0.477219820022583,254,True,64.0
AStar,"(25, 25)",0.7665009498596191,429,True,90.0
AStar,"(25, 25)",0.5908186435699463,318,True,105.0
AStar,"(25, 25)",0.4536557197570801,230,True,73.0
AStar,"(25, 25)",0.7183599472045898,388,True,77.0
AStar,"(25, 25)",0.7277810573577881,389,True,88.0
AStar,"(25, 25)",0.5227270126342773,288,True,67.0
AStar,"(25, 25)",0.5745768547058105,314,True,61.0
AStar,"(25, 25)",0.49839234352111816,273,True,inf
AStar,"(25, 25)",0.6896929740905762,377,True,85.0
AStar,"(25, 25)",0.6941001415252686,372,True,91.0
AStar,"(25, 25)",0.6422297954559326,341,True,89.0
AStar,"(25, 25)",0.6646246910095215,348,True,156.0
AStar,"(25, 25)",0.383558988571167,198,True,79.0
AStar,"(25, 25)",0.6555204391479492,361,True,106.0
AStar,"(25, 25)",0.6505086421966553,343,True,76.0
AStar,"(25, 25)",0.568385124206543,304,True,77.0
AStar,"(25, 25)",0.6298983097076416,344,True,76.0
AStar,"(25, 25)",0.5149762630462646,273,True,77.0
AStar,"(25, 25)",0.6914868354797363,380,True,73.0
AStar,"(25, 25)",0.359874963760376,182,True,57.0
AStar,"(25, 25)",0.7971851825714111,434,True,93.0
AStar,"(25, 25)",0.5758640766143799,306,True,108.0
AStar,"(25, 25)",0.593916654586792,317,True,56.0
AStar,"(25, 25)",0.8546075820922852,478,True,86.0
AStar,"(25, 25)",0.757875919342041,420,True,104.0
