algorithm,board_size,elapsed_time,steps,path_found,total_cost
AStar,"(50, 50)",7.963073253631592,1684,True,184.0
AStar,"(50, 50)",5.8100645542144775,1264,True,195.0
AStar,"(50, 50)",5.583230495452881,1193,True,181.0
AStar,"(50, 50)",3.3017125129699707,733,True,181.0
AStar,"(50, 50)",7.6763081550598145,1646,True,162.0
AStar,"(50, 50)",7.325048208236694,1543,True,172.0
AStar,"(50, 50)",5.485847234725952,1197,True,140.0
AStar,"(50, 50)",6.624242544174194,1419,True,132.0
AStar,"(50, 50)",5.019406795501709,1082,True,inf
AStar,"(50, 50)",7.069620132446289,1503,True,170.0
AStar,"(50, 50)",6.857511281967163,1464,True,189.0
AStar,"(50, 50)",6.384267568588257,1349,True,194.0
AStar,"(50, 50)",6.8166773319244385,1451,True,151.0
AStar,"(50, 50)",5.284390926361084,1138,True,125.0
AStar,"(50, 50)",5.081395626068115,1125,True,143.0
AStar,"(50, 50)",5.8542914390563965,1251,True,200.0
AStar,"(50, 50)",2.483203411102295,545,True,102.0
AStar,"(50, 50)",6.269043684005737,1340,True,145.0
AStar,"(50, 50)",3.6289174556732178,801,True,115.0
AStar,"(50, 50)",8.428864240646362,1765,True,186.0
AStar,"(50, 50)",5.711341142654419,1214,True,213.0
AStar,"(50, 50)",5.718913316726685,1234,True,112.0
AStar,"(50, 50)",5.000444412231445,1022,True,207.0
AStar,"(50, 50)",8.910281419754028,1875,True,172.0
AStar,"(50, 50)",6.179772853851318,1331,True,203.0
AStar,"(50, 50)",4.858838319778442,1074,True,147.0
AStar,"(50, 50)",4.399662256240845,959,True,161.0
AStar,"(50, 50)",4.058355331420898,900,True,132.0
AStar,"(50, 50)",8.034868717193604,1678,True,inf
AStar,"(50, 50)",4.248843431472778,935,True,130.0
AStar,"(50, 50)",5.7351884841918945,1242,True,156.0
AStar,"(50, 50)",4.6472413539886475,1007,True,146.0
